gender,race,age,path,label
male,Asian,27,001034_male_Asian_27/mask2,0
male,Asian,27,001034_male_Asian_27/mask3,0
male,Asian,27,001034_male_Asian_27/mask4,0
male,Asian,27,001034_male_Asian_27/mask5,0
male,Asian,27,001034_male_Asian_27/normal,0
male,Asian,27,001034_male_Asian_27/incorrect_mask,0
female,Asian,25,001035_female_Asian_25/mask1,0
female,Asian,25,001035_female_Asian_25/mask2,0
female,Asian,25,001035_female_Asian_25/mask3,0
female,Asian,25,001035_female_Asian_25/mask4,0
female,Asian,25,001035_female_Asian_25/mask5,0
female,Asian,25,001035_female_Asian_25/normal,0
female,Asian,25,001035_female_Asian_25/incorrect_mask,0
female,Asian,25,001036_female_Asian_25/mask1,0
female,Asian,25,001036_female_Asian_25/mask2,0
female,Asian,25,001036_female_Asian_25/mask3,0
female,Asian,25,001036_female_Asian_25/mask4,0
female,Asian,25,001036_female_Asian_25/mask5,0
female,Asian,25,001036_female_Asian_25/normal,0
female,Asian,25,001036_female_Asian_25/incorrect_mask,0
male,Asian,18,001037_male_Asian_18/mask1,0
male,Asian,18,001037_male_Asian_18/mask2,0
male,Asian,18,001037_male_Asian_18/mask3,0
male,Asian,18,001037_male_Asian_18/mask4,0
male,Asian,18,001037_male_Asian_18/mask5,0
male,Asian,18,001037_male_Asian_18/normal,0
male,Asian,18,001037_male_Asian_18/incorrect_mask,0
male,Asian,60,001038_male_Asian_60/mask1,2
male,Asian,60,001038_male_Asian_60/mask2,2
male,Asian,60,001038_male_Asian_60/mask3,2
male,Asian,60,001038_male_Asian_60/mask4,2
male,Asian,60,001038_male_Asian_60/mask5,2
male,Asian,60,001038_male_Asian_60/normal,2
male,Asian,60,001038_male_Asian_60/incorrect_mask,2
male,Asian,20,001038-1_male_Asian_20/mask1,0
male,Asian,20,001038-1_male_Asian_20/mask2,0
male,Asian,20,001038-1_male_Asian_20/mask3,0
male,Asian,20,001038-1_male_Asian_20/mask4,0
male,Asian,20,001038-1_male_Asian_20/mask5,0
male,Asian,20,001038-1_male_Asian_20/normal,0
male,Asian,20,001038-1_male_Asian_20/incorrect_mask,0
female,Asian,25,001039_female_Asian_25/mask1,0
female,Asian,25,001039_female_Asian_25/mask2,0
female,Asian,25,001039_female_Asian_25/mask3,0
female,Asian,25,001039_female_Asian_25/mask4,0
female,Asian,25,001039_female_Asian_25/mask5,0
female,Asian,25,001039_female_Asian_25/normal,0
female,Asian,25,001039_female_Asian_25/incorrect_mask,0
male,Asian,30,001040_male_Asian_30/mask1,1
male,Asian,30,001040_male_Asian_30/mask2,1
male,Asian,30,001040_male_Asian_30/mask3,1
male,Asian,30,001040_male_Asian_30/mask4,1
male,Asian,30,001040_male_Asian_30/mask5,1
male,Asian,30,001040_male_Asian_30/normal,1
male,Asian,30,001040_male_Asian_30/incorrect_mask,1
female,Asian,25,001041_female_Asian_25/mask1,0
female,Asian,25,001041_female_Asian_25/mask2,0
female,Asian,25,001041_female_Asian_25/mask3,0
female,Asian,25,001041_female_Asian_25/mask4,0
female,Asian,25,001041_female_Asian_25/mask5,0
female,Asian,25,001041_female_Asian_25/normal,0
female,Asian,25,001041_female_Asian_25/incorrect_mask,0
male,Asian,19,001042_male_Asian_19/mask1,0
male,Asian,19,001042_male_Asian_19/mask2,0
male,Asian,19,001042_male_Asian_19/mask3,0
male,Asian,19,001042_male_Asian_19/mask4,0
male,Asian,19,001042_male_Asian_19/mask5,0
male,Asian,19,001042_male_Asian_19/normal,0
male,Asian,19,001042_male_Asian_19/incorrect_mask,0
male,Asian,60,001043_male_Asian_60/mask1,2
male,Asian,60,001043_male_Asian_60/mask2,2
male,Asian,60,001043_male_Asian_60/mask3,2
male,Asian,60,001043_male_Asian_60/mask4,2
male,Asian,60,001043_male_Asian_60/mask5,2
male,Asian,60,001043_male_Asian_60/normal,2
male,Asian,60,001043_male_Asian_60/incorrect_mask,2
male,Asian,23,001043-1_male_Asian_23/mask1,0
male,Asian,23,001043-1_male_Asian_23/mask2,0
male,Asian,23,001043-1_male_Asian_23/mask3,0
male,Asian,23,001043-1_male_Asian_23/mask4,0
male,Asian,23,001043-1_male_Asian_23/mask5,0
male,Asian,23,001043-1_male_Asian_23/normal,0
male,Asian,23,001043-1_male_Asian_23/incorrect_mask,0
female,Asian,25,001044_female_Asian_25/mask1,0
female,Asian,25,001044_female_Asian_25/mask2,0
female,Asian,25,001044_female_Asian_25/mask3,0
female,Asian,25,001044_female_Asian_25/mask4,0
female,Asian,25,001044_female_Asian_25/mask5,0
female,Asian,25,001044_female_Asian_25/normal,0
female,Asian,25,001044_female_Asian_25/incorrect_mask,0
male,Asian,19,001045_male_Asian_19/mask1,0
male,Asian,19,001045_male_Asian_19/mask2,0
male,Asian,19,001045_male_Asian_19/mask3,0
male,Asian,19,001045_male_Asian_19/mask4,0
male,Asian,19,001045_male_Asian_19/mask5,0
male,Asian,19,001045_male_Asian_19/normal,0
male,Asian,19,001045_male_Asian_19/incorrect_mask,0
female,Asian,25,001046_female_Asian_25/mask1,0
female,Asian,25,001046_female_Asian_25/mask2,0
female,Asian,25,001046_female_Asian_25/mask3,0
female,Asian,25,001046_female_Asian_25/mask4,0
female,Asian,25,001046_female_Asian_25/mask5,0
female,Asian,25,001046_female_Asian_25/normal,0
female,Asian,25,001046_female_Asian_25/incorrect_mask,0
male,Asian,60,001047_male_Asian_60/mask1,2
male,Asian,60,001047_male_Asian_60/mask2,2
male,Asian,60,001047_male_Asian_60/mask3,2
male,Asian,60,001047_male_Asian_60/mask4,2
male,Asian,60,001047_male_Asian_60/mask5,2
male,Asian,60,001047_male_Asian_60/normal,2
male,Asian,60,001047_male_Asian_60/incorrect_mask,2
male,Asian,20,001047-1_male_Asian_20/mask1,0
male,Asian,20,001047-1_male_Asian_20/mask2,0
male,Asian,20,001047-1_male_Asian_20/mask3,0
male,Asian,20,001047-1_male_Asian_20/mask4,0
male,Asian,20,001047-1_male_Asian_20/mask5,0
male,Asian,20,001047-1_male_Asian_20/normal,0
male,Asian,20,001047-1_male_Asian_20/incorrect_mask,0
female,Asian,59,001048_female_Asian_59/mask1,2
female,Asian,59,001048_female_Asian_59/mask2,2
female,Asian,59,001048_female_Asian_59/mask3,2
female,Asian,59,001048_female_Asian_59/mask4,2
female,Asian,59,001048_female_Asian_59/mask5,2
female,Asian,59,001048_female_Asian_59/normal,2
female,Asian,59,001048_female_Asian_59/incorrect_mask,2
female,Asian,55,001049_female_Asian_55/mask1,1
female,Asian,55,001049_female_Asian_55/mask2,1
female,Asian,55,001049_female_Asian_55/mask3,1
female,Asian,55,001049_female_Asian_55/mask4,1
female,Asian,55,001049_female_Asian_55/mask5,1
female,Asian,55,001049_female_Asian_55/normal,1
female,Asian,55,001049_female_Asian_55/incorrect_mask,1
male,Asian,19,001050_male_Asian_19/mask1,0
male,Asian,19,001050_male_Asian_19/mask2,0
male,Asian,19,001050_male_Asian_19/mask3,0
male,Asian,19,001050_male_Asian_19/mask4,0
male,Asian,19,001050_male_Asian_19/mask5,0
male,Asian,19,001050_male_Asian_19/normal,0
male,Asian,19,001050_male_Asian_19/incorrect_mask,0
female,Asian,25,001051_female_Asian_25/mask1,0
female,Asian,25,001051_female_Asian_25/mask2,0
female,Asian,25,001051_female_Asian_25/mask3,0
female,Asian,25,001051_female_Asian_25/mask4,0
female,Asian,25,001051_female_Asian_25/mask5,0
female,Asian,25,001051_female_Asian_25/normal,0
female,Asian,25,001051_female_Asian_25/incorrect_mask,0
male,Asian,26,001053_male_Asian_26/mask1,0
male,Asian,26,001053_male_Asian_26/mask2,0
male,Asian,26,001053_male_Asian_26/mask3,0
male,Asian,26,001053_male_Asian_26/mask4,0
male,Asian,26,001053_male_Asian_26/mask5,0
male,Asian,26,001053_male_Asian_26/normal,0
male,Asian,26,001053_male_Asian_26/incorrect_mask,0
female,Asian,24,001054_female_Asian_24/mask1,0
female,Asian,24,001054_female_Asian_24/mask2,0
female,Asian,24,001054_female_Asian_24/mask3,0
female,Asian,24,001054_female_Asian_24/mask4,0
female,Asian,24,001054_female_Asian_24/mask5,0
female,Asian,24,001054_female_Asian_24/normal,0
female,Asian,24,001054_female_Asian_24/incorrect_mask,0
female,Asian,25,001055_female_Asian_25/mask1,0
female,Asian,25,001055_female_Asian_25/mask2,0
female,Asian,25,001055_female_Asian_25/mask3,0
female,Asian,25,001055_female_Asian_25/mask4,0
female,Asian,25,001055_female_Asian_25/mask5,0
female,Asian,25,001055_female_Asian_25/normal,0
female,Asian,25,001055_female_Asian_25/incorrect_mask,0
female,Asian,25,001056_female_Asian_25/mask1,0
female,Asian,25,001056_female_Asian_25/mask2,0
female,Asian,25,001056_female_Asian_25/mask3,0
female,Asian,25,001056_female_Asian_25/mask4,0
female,Asian,25,001056_female_Asian_25/mask5,0
female,Asian,25,001056_female_Asian_25/normal,0
female,Asian,25,001056_female_Asian_25/incorrect_mask,0
female,Asian,25,001057_female_Asian_25/mask1,0
female,Asian,25,001057_female_Asian_25/mask2,0
female,Asian,25,001057_female_Asian_25/mask3,0
female,Asian,25,001057_female_Asian_25/mask4,0
female,Asian,25,001057_female_Asian_25/mask5,0
female,Asian,25,001057_female_Asian_25/normal,0
female,Asian,25,001057_female_Asian_25/incorrect_mask,0
female,Asian,28,001058_female_Asian_28/mask1,0
female,Asian,28,001058_female_Asian_28/mask2,0
female,Asian,28,001058_female_Asian_28/mask3,0
female,Asian,28,001058_female_Asian_28/mask4,0
female,Asian,28,001058_female_Asian_28/mask5,0
female,Asian,28,001058_female_Asian_28/normal,0
female,Asian,28,001058_female_Asian_28/incorrect_mask,0
female,Asian,25,001059_female_Asian_25/mask1,0
female,Asian,25,001059_female_Asian_25/mask2,0
female,Asian,25,001059_female_Asian_25/mask3,0
female,Asian,25,001059_female_Asian_25/mask4,0
female,Asian,25,001059_female_Asian_25/mask5,0
female,Asian,25,001059_female_Asian_25/normal,0
female,Asian,25,001059_female_Asian_25/incorrect_mask,0
female,Asian,25,001060_female_Asian_25/mask1,0
female,Asian,25,001060_female_Asian_25/mask2,0
female,Asian,25,001060_female_Asian_25/mask3,0
female,Asian,25,001060_female_Asian_25/mask4,0
female,Asian,25,001060_female_Asian_25/mask5,0
female,Asian,25,001060_female_Asian_25/normal,0
female,Asian,25,001060_female_Asian_25/incorrect_mask,0
male,Asian,25,001061_male_Asian_25/mask1,0
male,Asian,25,001061_male_Asian_25/mask2,0
male,Asian,25,001061_male_Asian_25/mask3,0
male,Asian,25,001061_male_Asian_25/mask4,0
male,Asian,25,001061_male_Asian_25/mask5,0
male,Asian,25,001061_male_Asian_25/normal,0
male,Asian,25,001061_male_Asian_25/incorrect_mask,0
female,Asian,25,001062_female_Asian_25/mask1,0
female,Asian,25,001062_female_Asian_25/mask2,0
female,Asian,25,001062_female_Asian_25/mask3,0
female,Asian,25,001062_female_Asian_25/mask4,0
female,Asian,25,001062_female_Asian_25/mask5,0
female,Asian,25,001062_female_Asian_25/normal,0
female,Asian,25,001062_female_Asian_25/incorrect_mask,0
female,Asian,60,001063_female_Asian_60/mask1,2
female,Asian,60,001063_female_Asian_60/mask2,2
female,Asian,60,001063_female_Asian_60/mask3,2
female,Asian,60,001063_female_Asian_60/mask4,2
female,Asian,60,001063_female_Asian_60/mask5,2
female,Asian,60,001063_female_Asian_60/normal,2
female,Asian,60,001063_female_Asian_60/incorrect_mask,2
female,Asian,44,001064_female_Asian_44/mask1,1
female,Asian,44,001064_female_Asian_44/mask2,1
female,Asian,44,001064_female_Asian_44/mask3,1
female,Asian,44,001064_female_Asian_44/mask4,1
female,Asian,44,001064_female_Asian_44/mask5,1
female,Asian,44,001064_female_Asian_44/normal,1
female,Asian,44,001064_female_Asian_44/incorrect_mask,1
male,Asian,26,001065_male_Asian_26/mask1,0
male,Asian,26,001065_male_Asian_26/mask2,0
male,Asian,26,001065_male_Asian_26/mask3,0
male,Asian,26,001065_male_Asian_26/mask4,0
male,Asian,26,001065_male_Asian_26/mask5,0
male,Asian,26,001065_male_Asian_26/normal,0
male,Asian,26,001065_male_Asian_26/incorrect_mask,0
female,Asian,25,001066_female_Asian_25/mask1,0
female,Asian,25,001066_female_Asian_25/mask2,0
female,Asian,25,001066_female_Asian_25/mask3,0
female,Asian,25,001066_female_Asian_25/mask4,0
female,Asian,25,001066_female_Asian_25/mask5,0
female,Asian,25,001066_female_Asian_25/normal,0
female,Asian,25,001066_female_Asian_25/incorrect_mask,0
male,Asian,24,001067_male_Asian_24/mask1,0
male,Asian,24,001067_male_Asian_24/mask2,0
male,Asian,24,001067_male_Asian_24/mask3,0
male,Asian,24,001067_male_Asian_24/mask4,0
male,Asian,24,001067_male_Asian_24/mask5,0
male,Asian,24,001067_male_Asian_24/normal,0
male,Asian,24,001067_male_Asian_24/incorrect_mask,0
female,Asian,25,001068_female_Asian_25/mask1,0
female,Asian,25,001068_female_Asian_25/mask2,0
female,Asian,25,001068_female_Asian_25/mask3,0
female,Asian,25,001068_female_Asian_25/mask4,0
female,Asian,25,001068_female_Asian_25/mask5,0
female,Asian,25,001068_female_Asian_25/normal,0
female,Asian,25,001068_female_Asian_25/incorrect_mask,0
female,Asian,19,001069_female_Asian_19/mask1,0
female,Asian,19,001069_female_Asian_19/mask2,0
female,Asian,19,001069_female_Asian_19/mask3,0
female,Asian,19,001069_female_Asian_19/mask4,0
female,Asian,19,001069_female_Asian_19/mask5,0
female,Asian,19,001069_female_Asian_19/normal,0
female,Asian,19,001069_female_Asian_19/incorrect_mask,0
female,Asian,58,001070_female_Asian_58/mask1,2
female,Asian,58,001070_female_Asian_58/mask2,2
female,Asian,58,001070_female_Asian_58/mask3,2
female,Asian,58,001070_female_Asian_58/mask4,2
female,Asian,58,001070_female_Asian_58/mask5,2
female,Asian,58,001070_female_Asian_58/normal,2
female,Asian,58,001070_female_Asian_58/incorrect_mask,2
male,Asian,45,001071_male_Asian_45/mask1,1
male,Asian,45,001071_male_Asian_45/mask2,1
male,Asian,45,001071_male_Asian_45/mask3,1
male,Asian,45,001071_male_Asian_45/mask4,1
male,Asian,45,001071_male_Asian_45/mask5,1
male,Asian,45,001071_male_Asian_45/normal,1
male,Asian,45,001071_male_Asian_45/incorrect_mask,1
female,Asian,25,001072_female_Asian_25/mask1,0
female,Asian,25,001072_female_Asian_25/mask2,0
female,Asian,25,001072_female_Asian_25/mask3,0
female,Asian,25,001072_female_Asian_25/mask4,0
female,Asian,25,001072_female_Asian_25/mask5,0
female,Asian,25,001072_female_Asian_25/normal,0
female,Asian,25,001072_female_Asian_25/incorrect_mask,0
female,Asian,25,001073_female_Asian_25/mask1,0
female,Asian,25,001073_female_Asian_25/mask2,0
female,Asian,25,001073_female_Asian_25/mask3,0
female,Asian,25,001073_female_Asian_25/mask4,0
female,Asian,25,001073_female_Asian_25/mask5,0
female,Asian,25,001073_female_Asian_25/normal,0
female,Asian,25,001073_female_Asian_25/incorrect_mask,0
female,Asian,19,001074_female_Asian_19/mask1,0
female,Asian,19,001074_female_Asian_19/mask2,0
female,Asian,19,001074_female_Asian_19/mask3,0
female,Asian,19,001074_female_Asian_19/mask4,0
female,Asian,19,001074_female_Asian_19/mask5,0
female,Asian,19,001074_female_Asian_19/normal,0
female,Asian,19,001074_female_Asian_19/incorrect_mask,0
male,Asian,48,001076_male_Asian_48/mask1,1
male,Asian,48,001076_male_Asian_48/mask2,1
male,Asian,48,001076_male_Asian_48/mask3,1
male,Asian,48,001076_male_Asian_48/mask4,1
male,Asian,48,001076_male_Asian_48/mask5,1
male,Asian,48,001076_male_Asian_48/normal,1
male,Asian,48,001076_male_Asian_48/incorrect_mask,1
male,Asian,19,001077_male_Asian_19/mask1,0
male,Asian,19,001077_male_Asian_19/mask2,0
male,Asian,19,001077_male_Asian_19/mask3,0
male,Asian,19,001077_male_Asian_19/mask4,0
male,Asian,19,001077_male_Asian_19/mask5,0
male,Asian,19,001077_male_Asian_19/normal,0
male,Asian,19,001077_male_Asian_19/incorrect_mask,0
female,Asian,23,001079_female_Asian_23/mask1,0
female,Asian,23,001079_female_Asian_23/mask2,0
female,Asian,23,001079_female_Asian_23/mask3,0
female,Asian,23,001079_female_Asian_23/mask4,0
female,Asian,23,001079_female_Asian_23/mask5,0
female,Asian,23,001079_female_Asian_23/normal,0
female,Asian,23,001079_female_Asian_23/incorrect_mask,0
female,Asian,23,001080_female_Asian_23/mask1,0
female,Asian,23,001080_female_Asian_23/mask2,0
female,Asian,23,001080_female_Asian_23/mask3,0
female,Asian,23,001080_female_Asian_23/mask4,0
female,Asian,23,001080_female_Asian_23/mask5,0
female,Asian,23,001080_female_Asian_23/normal,0
female,Asian,23,001080_female_Asian_23/incorrect_mask,0
female,Asian,51,001082_female_Asian_51/mask1,1
female,Asian,51,001082_female_Asian_51/mask2,1
female,Asian,51,001082_female_Asian_51/mask3,1
female,Asian,51,001082_female_Asian_51/mask4,1
female,Asian,51,001082_female_Asian_51/mask5,1
female,Asian,51,001082_female_Asian_51/normal,1
female,Asian,51,001082_female_Asian_51/incorrect_mask,1
female,Asian,34,001083_female_Asian_34/mask1,1
female,Asian,34,001083_female_Asian_34/mask2,1
female,Asian,34,001083_female_Asian_34/mask3,1
female,Asian,34,001083_female_Asian_34/mask4,1
female,Asian,34,001083_female_Asian_34/mask5,1
female,Asian,34,001083_female_Asian_34/normal,1
female,Asian,34,001083_female_Asian_34/incorrect_mask,1
female,Asian,26,001084_female_Asian_26/mask1,0
female,Asian,26,001084_female_Asian_26/mask2,0
female,Asian,26,001084_female_Asian_26/mask3,0
female,Asian,26,001084_female_Asian_26/mask4,0
female,Asian,26,001084_female_Asian_26/mask5,0
female,Asian,26,001084_female_Asian_26/normal,0
female,Asian,26,001084_female_Asian_26/incorrect_mask,0
male,Asian,26,001085_male_Asian_26/mask1,0
male,Asian,26,001085_male_Asian_26/mask2,0
male,Asian,26,001085_male_Asian_26/mask3,0
male,Asian,26,001085_male_Asian_26/mask4,0
male,Asian,26,001085_male_Asian_26/mask5,0
male,Asian,26,001085_male_Asian_26/normal,0
male,Asian,26,001085_male_Asian_26/incorrect_mask,0
female,Asian,25,001087_female_Asian_25/mask1,0
female,Asian,25,001087_female_Asian_25/mask2,0
female,Asian,25,001087_female_Asian_25/mask3,0
female,Asian,25,001087_female_Asian_25/mask4,0
female,Asian,25,001087_female_Asian_25/mask5,0
female,Asian,25,001087_female_Asian_25/normal,0
female,Asian,25,001087_female_Asian_25/incorrect_mask,0
male,Asian,24,001088_male_Asian_24/mask1,0
male,Asian,24,001088_male_Asian_24/mask2,0
male,Asian,24,001088_male_Asian_24/mask3,0
male,Asian,24,001088_male_Asian_24/mask4,0
male,Asian,24,001088_male_Asian_24/mask5,0
male,Asian,24,001088_male_Asian_24/normal,0
male,Asian,24,001088_male_Asian_24/incorrect_mask,0
female,Asian,25,001089_female_Asian_25/mask1,0
female,Asian,25,001089_female_Asian_25/mask2,0
female,Asian,25,001089_female_Asian_25/mask3,0
female,Asian,25,001089_female_Asian_25/mask4,0
female,Asian,25,001089_female_Asian_25/mask5,0
female,Asian,25,001089_female_Asian_25/normal,0
female,Asian,25,001089_female_Asian_25/incorrect_mask,0
male,Asian,34,001090_male_Asian_34/mask1,1
male,Asian,34,001090_male_Asian_34/mask2,1
male,Asian,34,001090_male_Asian_34/mask3,1
male,Asian,34,001090_male_Asian_34/mask4,1
male,Asian,34,001090_male_Asian_34/mask5,1
male,Asian,34,001090_male_Asian_34/normal,1
male,Asian,34,001090_male_Asian_34/incorrect_mask,1
female,Asian,19,001091_female_Asian_19/mask1,0
female,Asian,19,001091_female_Asian_19/mask2,0
female,Asian,19,001091_female_Asian_19/mask3,0
female,Asian,19,001091_female_Asian_19/mask4,0
female,Asian,19,001091_female_Asian_19/mask5,0
female,Asian,19,001091_female_Asian_19/normal,0
female,Asian,19,001091_female_Asian_19/incorrect_mask,0
female,Asian,18,001092_female_Asian_18/mask1,0
female,Asian,18,001092_female_Asian_18/mask2,0
female,Asian,18,001092_female_Asian_18/mask3,0
female,Asian,18,001092_female_Asian_18/mask4,0
female,Asian,18,001092_female_Asian_18/mask5,0
female,Asian,18,001092_female_Asian_18/normal,0
female,Asian,18,001092_female_Asian_18/incorrect_mask,0
male,Asian,23,001094_male_Asian_23/mask1,0
male,Asian,23,001094_male_Asian_23/mask2,0
male,Asian,23,001094_male_Asian_23/mask3,0
male,Asian,23,001094_male_Asian_23/mask4,0
male,Asian,23,001094_male_Asian_23/mask5,0
male,Asian,23,001094_male_Asian_23/normal,0
male,Asian,23,001094_male_Asian_23/incorrect_mask,0
male,Asian,25,001095_male_Asian_25/mask1,0
male,Asian,25,001095_male_Asian_25/mask2,0
male,Asian,25,001095_male_Asian_25/mask3,0
male,Asian,25,001095_male_Asian_25/mask4,0
male,Asian,25,001095_male_Asian_25/mask5,0
male,Asian,25,001095_male_Asian_25/normal,0
male,Asian,25,001095_male_Asian_25/incorrect_mask,0
male,Asian,22,001096_male_Asian_22/mask1,0
male,Asian,22,001096_male_Asian_22/mask2,0
male,Asian,22,001096_male_Asian_22/mask3,0
male,Asian,22,001096_male_Asian_22/mask4,0
male,Asian,22,001096_male_Asian_22/mask5,0
male,Asian,22,001096_male_Asian_22/normal,0
male,Asian,22,001096_male_Asian_22/incorrect_mask,0
female,Asian,39,001097_female_Asian_39/mask1,1
female,Asian,39,001097_female_Asian_39/mask2,1
female,Asian,39,001097_female_Asian_39/mask3,1
female,Asian,39,001097_female_Asian_39/mask4,1
female,Asian,39,001097_female_Asian_39/mask5,1
female,Asian,39,001097_female_Asian_39/normal,1
female,Asian,39,001097_female_Asian_39/incorrect_mask,1
male,Asian,23,001098_male_Asian_23/mask1,0
male,Asian,23,001098_male_Asian_23/mask2,0
male,Asian,23,001098_male_Asian_23/mask3,0
male,Asian,23,001098_male_Asian_23/mask4,0
male,Asian,23,001098_male_Asian_23/mask5,0
male,Asian,23,001098_male_Asian_23/normal,0
male,Asian,23,001098_male_Asian_23/incorrect_mask,0
male,Asian,25,001099_male_Asian_25/mask1,0
male,Asian,25,001099_male_Asian_25/mask2,0
male,Asian,25,001099_male_Asian_25/mask3,0
male,Asian,25,001099_male_Asian_25/mask4,0
male,Asian,25,001099_male_Asian_25/mask5,0
male,Asian,25,001099_male_Asian_25/normal,0
male,Asian,25,001099_male_Asian_25/incorrect_mask,0
female,Asian,43,001100_female_Asian_43/mask1,1
female,Asian,43,001100_female_Asian_43/mask2,1
female,Asian,43,001100_female_Asian_43/mask3,1
female,Asian,43,001100_female_Asian_43/mask4,1
female,Asian,43,001100_female_Asian_43/mask5,1
female,Asian,43,001100_female_Asian_43/normal,1
female,Asian,43,001100_female_Asian_43/incorrect_mask,1
male,Asian,60,001101_male_Asian_60/mask1,2
male,Asian,60,001101_male_Asian_60/mask2,2
male,Asian,60,001101_male_Asian_60/mask3,2
male,Asian,60,001101_male_Asian_60/mask4,2
male,Asian,60,001101_male_Asian_60/mask5,2
male,Asian,60,001101_male_Asian_60/normal,2
male,Asian,60,001101_male_Asian_60/incorrect_mask,2
female,Asian,60,001102_female_Asian_60/mask1,2
female,Asian,60,001102_female_Asian_60/mask2,2
female,Asian,60,001102_female_Asian_60/mask3,2
female,Asian,60,001102_female_Asian_60/mask4,2
female,Asian,60,001102_female_Asian_60/mask5,2
female,Asian,60,001102_female_Asian_60/normal,2
female,Asian,60,001102_female_Asian_60/incorrect_mask,2
female,Asian,58,001104_female_Asian_58/mask1,2
female,Asian,58,001104_female_Asian_58/mask2,2
female,Asian,58,001104_female_Asian_58/mask3,2
female,Asian,58,001104_female_Asian_58/mask4,2
female,Asian,58,001104_female_Asian_58/mask5,2
female,Asian,58,001104_female_Asian_58/normal,2
female,Asian,58,001104_female_Asian_58/incorrect_mask,2
male,Asian,25,001105_male_Asian_25/mask1,0
male,Asian,25,001105_male_Asian_25/mask2,0
male,Asian,25,001105_male_Asian_25/mask3,0
male,Asian,25,001105_male_Asian_25/mask4,0
male,Asian,25,001105_male_Asian_25/mask5,0
male,Asian,25,001105_male_Asian_25/normal,0
male,Asian,25,001105_male_Asian_25/incorrect_mask,0
female,Asian,60,001106_female_Asian_60/mask1,2
female,Asian,60,001106_female_Asian_60/mask2,2
female,Asian,60,001106_female_Asian_60/mask3,2
female,Asian,60,001106_female_Asian_60/mask4,2
female,Asian,60,001106_female_Asian_60/mask5,2
female,Asian,60,001106_female_Asian_60/normal,2
female,Asian,60,001106_female_Asian_60/incorrect_mask,2
male,Asian,25,001107_male_Asian_25/mask1,0
male,Asian,25,001107_male_Asian_25/mask2,0
male,Asian,25,001107_male_Asian_25/mask3,0
male,Asian,25,001107_male_Asian_25/mask4,0
male,Asian,25,001107_male_Asian_25/mask5,0
male,Asian,25,001107_male_Asian_25/normal,0
male,Asian,25,001107_male_Asian_25/incorrect_mask,0
female,Asian,23,001108_female_Asian_23/mask1,0
female,Asian,23,001108_female_Asian_23/mask2,0
female,Asian,23,001108_female_Asian_23/mask3,0
female,Asian,23,001108_female_Asian_23/mask4,0
female,Asian,23,001108_female_Asian_23/mask5,0
female,Asian,23,001108_female_Asian_23/normal,0
female,Asian,23,001108_female_Asian_23/incorrect_mask,0
male,Asian,25,001110_male_Asian_25/mask1,0
male,Asian,25,001110_male_Asian_25/mask2,0
male,Asian,25,001110_male_Asian_25/mask3,0
male,Asian,25,001110_male_Asian_25/mask4,0
male,Asian,25,001110_male_Asian_25/mask5,0
male,Asian,25,001110_male_Asian_25/normal,0
male,Asian,25,001110_male_Asian_25/incorrect_mask,0
male,Asian,28,001112_male_Asian_28/mask1,0
male,Asian,28,001112_male_Asian_28/mask2,0
male,Asian,28,001112_male_Asian_28/mask3,0
male,Asian,28,001112_male_Asian_28/mask4,0
male,Asian,28,001112_male_Asian_28/mask5,0
male,Asian,28,001112_male_Asian_28/normal,0
male,Asian,28,001112_male_Asian_28/incorrect_mask,0
male,Asian,18,001113_male_Asian_18/mask1,0
male,Asian,18,001113_male_Asian_18/mask2,0
male,Asian,18,001113_male_Asian_18/mask3,0
male,Asian,18,001113_male_Asian_18/mask4,0
male,Asian,18,001113_male_Asian_18/mask5,0
male,Asian,18,001113_male_Asian_18/normal,0
male,Asian,18,001113_male_Asian_18/incorrect_mask,0
male,Asian,26,001114_male_Asian_26/mask1,0
male,Asian,26,001114_male_Asian_26/mask2,0
male,Asian,26,001114_male_Asian_26/mask3,0
male,Asian,26,001114_male_Asian_26/mask4,0
male,Asian,26,001114_male_Asian_26/mask5,0
male,Asian,26,001114_male_Asian_26/normal,0
male,Asian,26,001114_male_Asian_26/incorrect_mask,0
female,Asian,23,001115_female_Asian_23/mask1,0
female,Asian,23,001115_female_Asian_23/mask2,0
female,Asian,23,001115_female_Asian_23/mask3,0
female,Asian,23,001115_female_Asian_23/mask4,0
female,Asian,23,001115_female_Asian_23/mask5,0
female,Asian,23,001115_female_Asian_23/normal,0
female,Asian,23,001115_female_Asian_23/incorrect_mask,0
female,Asian,25,001116_female_Asian_25/mask1,0
female,Asian,25,001116_female_Asian_25/mask2,0
female,Asian,25,001116_female_Asian_25/mask3,0
female,Asian,25,001116_female_Asian_25/mask4,0
female,Asian,25,001116_female_Asian_25/mask5,0
female,Asian,25,001116_female_Asian_25/normal,0
female,Asian,25,001116_female_Asian_25/incorrect_mask,0
female,Asian,19,001118_female_Asian_19/mask1,0
female,Asian,19,001118_female_Asian_19/mask2,0
female,Asian,19,001118_female_Asian_19/mask3,0
female,Asian,19,001118_female_Asian_19/mask4,0
female,Asian,19,001118_female_Asian_19/mask5,0
female,Asian,19,001118_female_Asian_19/normal,0
female,Asian,19,001118_female_Asian_19/incorrect_mask,0
female,Asian,27,001119_female_Asian_27/mask1,0
female,Asian,27,001119_female_Asian_27/mask2,0
female,Asian,27,001119_female_Asian_27/mask3,0
